"S","A1","A2","P1","P2","R1","R2","t","Q","N"
19.9759934996059,1.59835011243025,-6.40265457511649,-0.0221329471437721,7.3334396576387,7.17653724348396,26.1583404996023,514,8,200
19.9200401861347,1.61292263409555,-6.43580947852924,-0.0226743185527955,7.46868937237783,7.21324184295195,26.2989583527517,515,8,200
19.8644774253688,1.62845331276778,-6.46953888656074,-0.0232408545957672,7.60455388072053,7.24993898049456,26.4412014330663,516,8,200
19.809314223565,1.6449926564326,-6.50383831515812,-0.0238334092818242,7.74102312003103,7.28663117811622,26.5850956555702,517,8,200
19.7545594302389,1.66259272168204,-6.53870330541682,-0.0244528547361467,7.87808772186017,7.32332112131687,26.7306671539267,518,8,200
19.7002217341021,1.68130713718008,-6.57412943346813,-0.0251000814323441,8.01573902915496,7.36001165934219,26.8779422836862,519,8,200
19.6463096592369,1.70119112763881,-6.61011232024823,-0.0257759984415683,8.15396911350702,7.39670580537987,27.0269476259706,520,8,200
19.5928315615285,1.72230153836535,-6.64664764114509,-0.0264815336998736,8.29277079243784,7.43340673670544,27.177709991619,521,8,200
19.5397956253786,1.7446968604423,-6.68373113552055,-0.0272176342953949,8.4321376467193,7.47011779478159,27.3302564258229,522,8,200
19.487209860723,1.76843725660797,-6.7213586161051,-0.027985266776974,8.57206403772813,7.50684248531488,27.4846142132772,523,8,200
19.4350821003761,1.79358458790541,-6.75952597826373,-0.0287854174859174,8.71254512483376,7.54358447827427,27.6408108838735,524,8,200
19.3834199977296,1.82020244117285,-6.79822920913205,-0.029619092912626,8.85357688281951,7.58034760787603,27.7988742189628,525,8,200
19.3322310248295,1.84835615745124,-6.83746439662213,-0.0304873200798972,8.99515611933778,7.61713587253992,27.9588322582132,526,8,200
19.2815224708588,1.87811286138831,-6.87722773829886,-0.0313911469547565,9.1372804924004,7.65395343482181,28.1207133070886,527,8,200
19.2313014410547,1.90954149172182,-6.91751555012782,-0.0323316428907412,9.27994852790627,7.69080462132822,28.2845459449764,528,8,200
19.181574856089,1.94271283292895,-6.95832427509687,-0.0333098991026182,9.42315963720887,7.72769392261863,28.4503590339881,529,8,200
19.1323494519414,1.97769954813213,-6.99965049171446,-0.0343270291755869,9.56691413472729,7.76462599310155,28.6181817284597,530,8,200
19.0836317802987,2.01457621335628,-7.0414909223884,-0.0353841696110834,9.71121325560496,7.80160565093109,28.788043485178,531,8,200
19.0354282095126,2.05341935323644,-7.08384244168992,-0.0364824804113763,9.85605917342107,7.83863787791057,28.9599740743585,532,8,200
18.9877449261488,2.09430747827957,-7.12670208450886,-0.0376231457052143,10.0014550179607,7.87572781941068,29.1340035914008,533,8,200
18.9405879371664,2.13732112378908,-7.17006705410675,-0.0388073744168679,10.1474048930497,7.91288078430961,29.3101624694473,534,8,200
18.8939630727622,2.18254289056595,-7.21393473007575,-0.040036400980984,10.293913894463,7.95010224496345,29.4884814927716,535,8,200
18.8478759899217,2.23005748750588,-7.25830267621244,-0.0413114861057612,10.4409881279119,7.98739783721509,29.6689918110221,536,8,200
18.8023321767159,2.27995177621774,-7.30316864831676,-0.0426339175870402,10.5886347271225,8.02477336045091,29.8517249543487,537,8,200
18.7573369573891,2.33231481779501,-7.34853060192768,-0.0440050111760009,10.7368618720105,8.06223477771458,30.0367128494367,538,8,200
18.7128954982814,2.38723792187897,-7.39438670000819,-0.0454261115032566,10.8856788069668,8.09978821588808,30.2239878364769,539,8,200
18.669012814635,2.4448146981594,-7.44073532059418,-0.0468985930622399,11.0350958592598,8.13743996595061,30.4135826870991,540,8,200
